LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
2077339-DCA,Inactive,"KOSSARS & BEYOND, LLC",,367,GRAND ST,NEW YORK,NY,10002,Unenclosed,86,6,12,50078532,40.71540214263843,-73.98844586483672,103,1,http://www.nyc.gov/manhattancb3,10820-2018-ASWC,Unenclosed,86,6,12,Application Review Completed,12/12/2018,09/15/2020,,05/29/2018,Ready For Review,05/29/2018,Approved,05/29/2018,,,Review Period Expired,08/22/2018,Recommendation Issued,08/22/2018,SWC Public Hearing,07/18/2018,Review Period Expired,09/12/2018,Approved,12/12/2018,Issued,12/12/2018
2072108-DCA,Inactive,TAPESTRY MANAGEMENT LLC,RAHI,60,GREENWICH AVE,NEW YORK,NY,10011,Unenclosed,106,5,10,50050375,40.73602956935178,-74.00064590398001,102,3,http://www.nyc.gov/manhattancb2,6432-2018-ASWC,Unenclosed,106,5,10,Application Review Completed,11/19/2018,12/15/2020,,04/03/2018,Ready For Review,04/03/2018,Approved,04/03/2018,,,Review Period Expired,05/24/2018,Recommendation Issued,05/31/2018,SWC Public Hearing,05/23/2018,Review Period Expired,06/21/2018,Approved,11/19/2018,Issued,11/19/2018
2044905-DCA,Inactive,EVOO GROUP LLC,PESCATORE,955,2ND AVE,NEW YORK,NY,10022,Unenclosed,144,6,12,50056268,40.75537846139868,-73.9683884339168,106,4,http://cbsix.org,34790-2019-RSWC,Unenclosed,144,6,12,Pending Review,02/27/2020,05/15/2020,05/15/2020,12/09/2019,Ready For Review,12/09/2019,Issued Temp Op Letter,12/11/2019,Pending Review,12/11/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
1450769-DCA,Inactive,"268 WEST BROADWAY, LLC",AOA BAR AND GRILL,35,AVENUE OF THE AMERICAS,NEW YORK,NY,10013,Unenclosed,320,8,16,41550237,40.7208289854169,-74.00541136869603,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,27356-2018-RSWC,Unenclosed,320,8,16,Application Review Completed,11/14/2019,09/15/2020,,11/13/2018,Ready For Review,11/13/2018,Approved,11/16/2018,,,Review Period Expired,01/10/2019,Waived,01/10/2019,,,Review Period Expired,01/31/2019,Approved,11/14/2019,Issued,11/14/2019
1189682-DCA,Active,IL COMMENDATORE RESTAURANT INC.,CASA BELLA RESTAURANT,127,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,325,11,21,40374834,40.718089827209106,-73.99810609879616,102,1,http://www.nyc.gov/manhattancb2,20191-2019-RSWC,Unenclosed,325,11,21,Application Review Completed,11/19/2019,12/15/2021,,05/20/2019,Ready For Review,05/20/2019,Approved,05/20/2019,,,Review Period Expired,07/10/2019,Waived,07/10/2019,,,Review Period Expired,07/31/2019,Approved,11/19/2019,Issued,11/19/2019
2018721-DCA,Active,CLOVE INDIAN RESTAURANT INC.,,1592,AMSTERDAM AVE,NEW YORK,NY,10031,Unenclosed,187,12,24,50018578,40.8213885443936,-73.95068935478717,109,7,http://www.cb9m.org,16133-2019-RSWC,Unenclosed,187,12,24,Application Review Completed,04/01/2019,04/15/2021,,03/29/2019,Ready For Review,03/29/2019,Approved,,Proceed,04/01/2019,Recommend Approval,04/01/2019,Waived,04/01/2019,,,Approved,04/01/2019,Approved,04/01/2019,Issued,04/01/2019
1133124-DCA,Inactive,1262 AMSTERDAM CAFE INC.,,1262,AMSTERDAM AVE,NEW YORK,NY,10027,Unenclosed,170,9,22,40943174,40.8109122134783,-73.95831941238593,109,7,http://www.cb9m.org,30367-2018-RSWC,Unenclosed,170,9,22,Application Review Completed,03/22/2019,12/15/2020,05/27/2019,12/03/2018,Ready For Review,12/03/2018,Approved,12/05/2018,,,Recommend Approval,01/10/2019,Waived,01/10/2019,,,Review Period Expired,01/31/2019,Approved,03/22/2019,Issued,03/22/2019
2090362-DCA,Active,"MUSSELS & MORE, LTD.",,510,80TH ST,BROOKLYN,NY,11209,Unenclosed,432,17,34,41498611,40.62549784476221,-74.02388768886107,310,43,http://www.bkcb10.org/,8374-2019-ASWC,Unenclosed,432,17,34,Application Review Completed,11/22/2019,12/15/2021,,07/16/2019,Ready For Review,07/16/2019,Approved,07/17/2019,,,Recommend Approval,09/11/2019,Recommendation Issued,09/11/2019,,,Review Period Expired,10/02/2019,Approved,11/22/2019,Issued,11/22/2019
2078344-DCA,Inactive,DON GENNARO LLC,ANTIKA PIZZERIA,3608,30TH AVE,ASTORIA,NY,11103,Unenclosed,129,6,12,50079591,40.764668735272686,-73.91724179823139,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,14262-2019-RSWC,Unenclosed,129,6,12,Application Review Completed,08/08/2019,12/15/2020,,03/15/2019,Ready For Review,03/15/2019,Approved,03/18/2019,,,Recommend Approval,04/19/2019,Waived,04/24/2019,,,Review Period Expired,05/15/2019,Approved,08/08/2019,Issued,08/08/2019
2086428-DCA,Active,BL 98 KENMARE NY LLC,BLUESTONE LANE,19,KENMARE ST,NEW YORK,NY,10012,Unenclosed,160,12,24,50088145,40.72068626166047,-73.9946680094634,102,1,http://www.nyc.gov/manhattancb2,1952-2019-ASWC,Unenclosed,160,12,24,Application Review Completed,07/16/2019,12/15/2021,,02/27/2019,Ready For Review,03/08/2019,Approved,03/08/2019,,,Recommend Approval,05/01/2019,Recommendation Issued,05/01/2019,SWC Public Hearing,04/24/2019,Review Period Expired,06/19/2019,Approved,07/16/2019,Issued,07/16/2019
2058401-DCA,Inactive,3713 RIVERDALE REST CORP.,BLACKSTONE BAR & GRILL,3713,RIVERDALE AVE,BRONX,NY,10463,Unenclosed,140,9,21,40370409,40.88716609681182,-73.90730638167541,208,11,http://www.nyc.gov/bronxcb8,18213-2019-RSWC,Unenclosed,140,9,21,Pending Review,06/18/2020,09/15/2020,09/15/2020,04/19/2019,Ready For Review,04/19/2019,Issued Temp Op Letter,04/24/2019,Pending Review,04/24/2019,Review Period Expired,06/14/2019,Waived,06/14/2019,,,Review Period Expired,07/05/2019,Pending Review,,Pending Review,
1416762-DCA,Inactive,NEW YORK BEER CO. LLC,JACOB'S PICKLES,509,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,207,9,18,41627819,40.7865906413659,-73.97558145523323,107,6,http://www.nyc.gov/mcb7,33732-2018-RSWC,Unenclosed,207,9,18,Application Review Completed,05/06/2019,12/15/2020,,12/27/2018,Ready For Review,12/27/2018,Approved,12/27/2018,,,Review Period Expired,02/21/2019,Waived,02/21/2019,,,Review Period Expired,03/14/2019,Approved,05/06/2019,Issued,05/06/2019
1224759-DCA,Inactive,"SOL'S RESTAURANT, INC.",IL SOLE,233,DYCKMAN ST,NEW YORK,NY,10034,Unenclosed,542,13,38,41086967,40.86619197298863,-73.9276364618643,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,15651-2018-RSWC,Unenclosed,542,13,38,Application Review Completed,12/30/2019,09/15/2020,,09/25/2018,Ready For Review,09/25/2018,Approved,09/26/2018,,,Review Period Expired,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,12/30/2019,Issued,12/30/2019
1388781-DCA,Active,EIGHTY THIRD AND FIRST LLC,FELICE,1593,1ST AVE,NEW YORK,NY,10028,Unenclosed,632,22,44,41582081,40.774879287356356,-73.95106679267904,108,5,http://www.cb8m.com/,17463-2019-RSWC,Unenclosed,632,22,44,Application Review Completed,07/29/2019,04/15/2021,,04/10/2019,Ready For Review,04/10/2019,Approved,04/11/2019,,,Recommend Approval,05/30/2019,Waived,05/30/2019,,,Review Period Expired,06/20/2019,Approved,07/29/2019,Issued,07/29/2019
1251412-DCA,Active,SAMMY'S S.B. REST. CORP.,SHRIMP BOX RESTAURANT,64,CITY ISLAND AVE,BRONX,NY,10464,Unenclosed,426,9,34,40535323,40.839511190680284,-73.78340463830223,210,13,http://www.nyc.gov/html/bxcb10/html/home/home.shtml,297-2020-RSWC,Unenclosed,426,9,34,Pending Review,01/10/2020,03/31/2020,03/31/2020,01/09/2020,Ready For Review,01/09/2020,Under Review,01/10/2020,Pending Review,01/10/2020,Review Period Expired,03/06/2020,Waived,03/06/2020,,,Review Period Expired,03/27/2020,Pending Review,,Pending Review,
1248301-DCA,Active,PONENTE LLC,NIZZA,628,9TH AVE,NEW YORK,NY,10036,Unenclosed,249,10,20,41235443,40.75991404567799,-73.99132590038796,104,3,http://www.nyc.gov/mcb4,16369-2019-RSWC,Unenclosed,249,10,20,Application Review Completed,08/05/2019,04/15/2021,09/24/2019,04/01/2019,Ready For Review,04/01/2019,Approved,04/02/2019,,,Review Period Expired,05/21/2019,Waived,05/21/2019,,,Review Period Expired,06/11/2019,Approved,08/05/2019,Issued,08/05/2019
1457685-DCA,Active,SARABETH'S PAS LLC,SARABETH'S,381,PARK AVE S,NEW YORK,NY,10016,Unenclosed,547,23,46,41707090,40.74235517108238,-73.98442465772064,105,2,http://www.cb5.org,15080-2019-RSWC,Unenclosed,547,23,46,Application Withdrawn,03/02/2020,03/27/2020,03/27/2020,03/21/2019,Ready For Review,03/21/2019,Withdrawal - Refund Request,03/25/2019,,,Review Period Expired,05/16/2019,Waived,05/16/2019,,,Review Period Expired,06/06/2019,Approved,08/06/2019,Issued,08/06/2019
2060572-DCA,Inactive,"HUMMUS ON 6TH, LLC",,585,6TH AVE,NEW YORK,NY,10011,Unenclosed,90,6,12,50063446,40.73930673239981,-73.99589343640744,104,3,http://www.nyc.gov/mcb4,16067-2018-RSWC,Unenclosed,90,6,12,Application Review Completed,03/19/2019,12/15/2020,,09/26/2018,Ready For Review,09/26/2018,Approved,09/26/2018,,,Review Period Expired,11/21/2018,Waived,11/21/2018,,,Review Period Expired,12/12/2018,,,Issued,03/19/2019
1382861-DCA,Active,GMT NEW YORK LLC,GMT TAVERN,142,BLEECKER ST,NEW YORK,NY,10012,Unenclosed,593,26,55,41563445,40.72793254204153,-73.99917738427997,102,1,http://www.nyc.gov/manhattancb2,17753-2019-RSWC,Unenclosed,593,26,55,Application Review Completed,11/07/2019,04/15/2021,,04/12/2019,Ready For Review,04/12/2019,Approved,04/12/2019,,,Review Period Expired,06/04/2019,Waived,06/04/2019,,,Review Period Expired,06/25/2019,Approved,11/07/2019,Issued,11/07/2019
2089176-DCA,Inactive,IVANKA CATERING LLC,,200,7TH AVE,NEW YORK,NY,10011,Unenclosed,270,11,22,50094711,40.743358004324634,-73.99647781213989,104,3,http://www.nyc.gov/mcb4,9206-2019-ASWC,Unenclosed,270,11,22,Application Review Completed,10/16/2019,09/15/2020,,08/02/2019,Ready For Review,08/02/2019,Approved,08/06/2019,,,,,,,,,,,Approved,10/16/2019,Issued,10/16/2019
2018722-DCA,Inactive,EAT MADISON 91 LLC,,26,E 91ST ST,NEW YORK,NY,10128,Small Unenclosed,291,8,28,50017536,40.78394475796219,-73.9569605031879,108,4,http://www.cb8m.com/,24-2018-RSWC,Small Unenclosed,291,8,28,Application Review Completed,05/25/2018,12/15/2020,,01/02/2018,Ready For Review,01/02/2018,Approved,01/02/2018,Pending Review,01/02/2018,Review Period Expired,02/22/2018,Waived,03/01/2018,,,Review Period Expired,03/22/2018,Pending Review,,Issued,05/25/2018
2078573-DCA,Inactive,HAMILTON RESTAURANT GROUP INC,BUDDHA TACO BAR,3620,BROADWAY,NEW YORK,NY,10031,Unenclosed,161,5,14,50075416,40.75959396015922,-73.93472978372185,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,10451-2018-ASWC,Unenclosed,161,5,14,Application Review Completed,12/28/2018,09/15/2020,,05/21/2018,Ready For Review,05/22/2018,Approved,05/22/2018,,,Recommend Approval,09/26/2018,Recommendation Issued,09/26/2018,SWC Public Hearing,07/11/2018,Review Period Expired,10/17/2018,Approved,12/28/2018,Issued,12/28/2018
2069714-DCA,Inactive,FIFTYTWO MERCHANTS LLC,PISELLINO,52,GROVE ST,NEW YORK,NY,10014,Unenclosed,399,20,40,50073626,40.73292519832055,-74.0036046257815,102,3,http://www.nyc.gov/manhattancb2,2200-2018-ASWC,Unenclosed,399,20,40,Application Review Completed,11/01/2018,12/15/2020,,02/09/2018,Ready For Review,02/09/2018,Approved,02/12/2018,,,Review Period Expired,04/04/2018,Recommendation Issued,04/18/2018,SWC Public Hearing,04/04/2018,Review Period Expired,05/09/2018,Approved,07/23/2018,Issued,11/01/2018
2086797-DCA,Inactive,TABLE 20 LLC,,94,AVENUE A,NEW YORK,NY,10009,Unenclosed,482,25,52,,40.725480332200945,-73.9837611529228,103,2,http://www.nyc.gov/manhattancb3,6622-2019-ASWC,Unenclosed,482,25,52,Application Review Completed,10/02/2019,09/15/2020,,06/04/2019,Ready For Review,06/04/2019,Approved,06/05/2019,,,,,,,,,,,Approved,10/02/2019,Issued,10/02/2019
1470945-DCA,Active,"THREE TOP CHELSEA, LLC",THE COMMONS CHELSEA,128,7TH AVE,NEW YORK,NY,10011,Unenclosed,110,4,8,41620241,40.74101951579675,-73.9981559684176,104,3,http://www.nyc.gov/mcb4,15965-2019-RSWC,Unenclosed,110,4,8,Application Review Completed,08/08/2019,04/15/2021,,03/28/2019,Ready For Review,03/28/2019,Approved,03/29/2019,,,Review Period Expired,05/16/2019,Waived,05/16/2019,,,Review Period Expired,06/06/2019,Approved,08/08/2019,Issued,08/08/2019
2088550-DCA,Active,MARLINSPIKE HALL LLC,THE JONES,54,GREAT JONES ST,NEW YORK,NY,10012,Unenclosed,109,3,6,50093245,40.726719099664166,-73.99221776402976,102,1,http://www.nyc.gov/manhattancb2,6114-2019-ASWC,Unenclosed,109,3,6,Application Review Completed,09/26/2019,12/15/2021,,05/24/2019,Ready For Review,05/24/2019,Approved,05/28/2019,,,Recommend Approval,07/17/2019,Recommendation Issued,07/17/2019,SWC Public Hearing,07/17/2019,Review Period Expired,08/13/2019,Approved,09/26/2019,Issued,09/26/2019
2050278-DCA,Inactive,LE BABA COOL INC,BABA COOL,64,LAFAYETTE AVE,BROOKLYN,NY,11217,Enclosed,60,3,6,50007363,40.68692862521752,-73.9753475208189,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,20853-2019-RSWC,Enclosed,60,3,6,Pending Review,03/06/2020,04/16/2020,04/16/2020,05/28/2019,Ready For Review,05/28/2019,Issued Temp Op Letter,05/28/2019,Pending Review,05/28/2019,Pending Review,05/28/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1473879-DCA,Inactive,"DOUBLE DIP, LLC",,611,HUDSON ST,NEW YORK,NY,10014,Enclosed,333,11,26,50002549,40.737681767250535,-74.00578080354651,102,3,http://www.nyc.gov/manhattancb2,20896-2019-RSWC,Enclosed,333,11,26,Pending Review,05/29/2020,06/30/2020,06/30/2020,05/28/2019,Ready For Review,05/28/2019,Issued Temp Op Letter,05/31/2019,Proceed,02/04/2020,Review Period Expired,03/05/2020,Waived,03/05/2020,,,Review Period Expired,03/26/2020,Pending Review,,Pending Review,
2022878-DCA,Inactive,"EL ORIGINAL NYC, LLC",,735,10TH AVE,NEW YORK,NY,10019,Unenclosed,259,12,24,50033364,40.76458291634434,-73.9922097298598,104,3,http://www.nyc.gov/mcb4,33887-2018-RSWC,Unenclosed,259,12,24,Application Review Completed,01/04/2019,12/15/2020,01/27/2019,12/27/2018,Ready For Review,12/27/2018,Approved,,Proceed,01/04/2019,Review Period Expired,01/04/2019,Waived,01/04/2019,,,Approved,01/04/2019,Approved,01/04/2019,Issued,01/04/2019
1422684-DCA,Inactive,B5 LLC,BAREBURGER,2301,31ST ST,ASTORIA,NY,11105,Unenclosed,346,12,36,41619938,40.77406627703806,-73.91290478255652,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,3830-2019-RSWC,Unenclosed,346,12,36,Application Review Completed,06/20/2019,12/15/2020,,01/25/2019,Ready For Review,01/25/2019,Approved,01/25/2019,,,Recommend Approval,03/19/2019,Waived,03/19/2019,,,Review Period Expired,04/09/2019,Approved,06/20/2019,Issued,06/20/2019
2053879-DCA,Inactive,210 EMPIRE LLC,EMPIRE DINER,210,10TH AVE,NEW YORK,NY,10011,Unenclosed,793,40,80,50059989,40.7471429841922,-74.00438854894793,104,3,http://www.nyc.gov/mcb4,26977-2019-RSWC,Unenclosed,793,40,80,Pending Review,09/19/2019,12/18/2019,12/18/2019,09/18/2019,Ready For Review,09/18/2019,Under Review,09/19/2019,Pending Review,09/19/2019,Pending Review,09/19/2019,Pending Review,,SWC Public Hearing,11/06/2019,Pending Review,,Pending Review,,Pending Review,
2084772-DCA,Active,NONNA BEPPA SOHO LLC,,290,HUDSON ST,NEW YORK,NY,10013,Unenclosed,94,2,3,50077945,40.725637692773994,-74.00736720814939,102,3,http://www.nyc.gov/manhattancb2,1654-2019-ASWC,Unenclosed,94,2,3,Application Review Completed,06/17/2019,12/15/2021,,02/19/2019,Ready For Review,02/20/2019,Approved,02/20/2019,,,Recommend Approval,03/26/2019,Recommendation Issued,04/17/2019,SWC Public Hearing,04/10/2019,Review Period Expired,05/08/2019,Approved,06/17/2019,Issued,06/17/2019
2038100-DCA,Inactive,CLOUET LLC,,113,FRANKLIN ST,BROOKLYN,NY,11222,Unenclosed,214,8,16,50040518,40.729983314144945,-73.95762316076535,301,33,http://www.nyc.gov/brooklyncb1,31494-2018-RSWC,Unenclosed,214,8,16,Application Review Completed,05/17/2019,12/15/2020,,12/11/2018,Ready For Review,01/09/2019,Approved,01/16/2019,,,Review Period Expired,03/06/2019,Waived,03/06/2019,,,Review Period Expired,03/27/2019,Approved,05/17/2019,Issued,05/17/2019
1234454-DCA,Inactive,BURKE'S BEAL BOCHT CORP.,,445,W 238TH ST,BRONX,NY,10463,Unenclosed,170,4,20,40570634,40.887474032977245,-73.9045898673685,208,11,http://www.nyc.gov/bronxcb8,29856-2018-RSWC,Unenclosed,170,4,20,Application Review Completed,04/08/2019,12/15/2020,,11/28/2018,Ready For Review,12/03/2018,Approved,12/03/2018,,,Recommend Approval,01/11/2019,Waived,01/24/2019,,,Review Period Expired,02/14/2019,Approved,04/08/2019,Issued,04/08/2019
2053413-DCA,Active,PASTAIAT INC,PASTAI,186,9TH AVE,NEW YORK,NY,10011,Unenclosed,77,4,8,50064388,40.74537268841464,-74.00193076587007,104,3,http://www.nyc.gov/mcb4,26134-2019-RSWC,Unenclosed,77,4,8,Application Review Completed,02/07/2020,09/15/2021,,08/30/2019,Ready For Review,08/30/2019,Approved,08/30/2019,,,Review Period Expired,10/25/2019,Waived,10/25/2019,,,Approved,02/10/2020,Approved,02/10/2020,Issued,02/07/2020
2084461-DCA,Active,BOYYTHAI CORP,,662,9TH AVE,NEW YORK,NY,10036,Unenclosed,285,9,18,50088036,40.76097620273032,-73.9905785430626,104,3,http://www.nyc.gov/mcb4,996-2019-ASWC,Unenclosed,285,9,18,Application Review Completed,06/19/2019,04/15/2021,,01/31/2019,Ready For Review,01/31/2019,Approved,01/31/2019,,,Recommend Approval,04/10/2019,Recommendation Issued,04/10/2019,SWC Public Hearing,03/20/2019,Review Period Expired,05/01/2019,,,Issued,06/19/2019
2075352-DCA,Active,EASTSIDE BARKING DOG INC,,1678,3RD AVE,NEW YORK,NY,10128,Unenclosed,159,6,12,50078890,40.784123262335726,-73.95037390735104,108,5,http://www.cb8m.com/,28938-2019-RSWC,Unenclosed,159,6,12,Application Review Completed,01/27/2020,12/15/2021,,10/10/2019,Ready For Review,10/10/2019,Approved,10/11/2019,,,Recommend Approval,12/06/2019,Waived,12/06/2019,,,Review Period Expired,01/27/2020,Approved,01/27/2020,Issued,01/27/2020
2071752-DCA,Inactive,ITALIENNE LLC,ITALIENNE,19,W 24TH ST,NEW YORK,NY,10010,Unenclosed,241,7,14,50055405,40.743025532446495,-73.99027072633062,105,3,http://www.cb5.org,6109-2018-ASWC,Unenclosed,241,7,14,Application Review Completed,09/28/2018,12/15/2020,,03/29/2018,Ready For Review,03/29/2018,Approved,03/29/2018,,,Review Period Expired,05/21/2018,Recommendation Issued,05/24/2018,SWC Public Hearing,05/16/2018,Review Period Expired,06/14/2018,Approved,09/28/2018,Issued,09/28/2018
2070813-DCA,Inactive,"EGS, LLC",THE VIAND DINER & BAR,517,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,413,15,44,,40.78549757484182,-73.97263160113296,107,6,http://www.nyc.gov/mcb7,2813-2018-ASWC,Unenclosed,413,15,44,Application Review Completed,07/17/2018,09/15/2020,,02/16/2018,Ready For Review,02/20/2018,Approved,02/20/2018,Pending Review,02/20/2018,Review Period Expired,04/12/2018,Recommendation Issued,05/10/2018,,,Review Period Expired,05/31/2018,Approved,07/12/2018,Issued,07/17/2018
1101185-DCA,Active,MOULINAS LLC,,128,SMITH ST,BROOKLYN,NY,11201,Unenclosed,384,14,28,40808118,40.68737001094494,-73.99018870277416,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,16865-2019-RSWC,Unenclosed,384,14,28,Application Review Completed,11/22/2019,04/15/2021,,04/26/2019,Ready For Review,04/04/2019,Approved,04/04/2019,,,Review Period Expired,05/30/2019,Waived,05/30/2019,,,Review Period Expired,06/20/2019,Approved,11/22/2019,Issued,11/22/2019
2053447-DCA,Active,ESQUINA NYC 1402 SECOND LLC,LA ESQUINA,1402,2ND AVE,NEW YORK,NY,10021,Unenclosed,170,6,22,50061416,40.76904391245928,-73.95786185024289,108,5,http://www.cb8m.com/,15052-2019-RSWC,Unenclosed,170,6,22,Application Review Completed,02/07/2020,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,03/25/2019,,,Review Period Expired,05/16/2019,Waived,05/16/2019,,,Review Period Expired,06/06/2019,Approved,02/07/2020,Issued,02/07/2020
1166206-DCA,Inactive,STONE PARK CORNER LLC,STONE PARK CAFE,324,5TH AVE,BROOKLYN,NY,11215,Unenclosed,238,11,22,41022637,40.67301954609024,-73.98331969695644,306,39,http://www.brooklyncb6.org/,19625-2018-RSWC,Unenclosed,238,11,22,Application Review Completed,05/17/2019,09/15/2020,,10/12/2018,Ready For Review,10/12/2018,Approved,10/15/2018,,,Review Period Expired,12/13/2018,Waived,12/13/2018,,,Review Period Expired,01/03/2019,Approved,05/17/2019,Issued,05/17/2019
2020261-DCA,Active,BROOKLYN ACQUISITION HOLDING LLC,,19,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,783,41,82,50018434,40.70682421291734,-73.92288615253753,304,34,http://www.nyc.gov/brooklyncb4,15003-2019-RSWC,Unenclosed,783,41,82,Application Review Completed,03/21/2019,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,,Proceed,03/21/2019,Recommend Approval,03/21/2019,Recommendation Issued,03/21/2019,,,,,Approved,03/21/2019,Issued,03/21/2019
2084767-DCA,Active,3 RICHARDSON MEXICO LLC,CASA PUBLICA,594,UNION AVE,BROOKLYN,NY,11211,Unenclosed,397,20,45,50065354,40.718228119481864,-73.95215815023299,301,33,http://www.nyc.gov/brooklyncb1,1409-2019-ASWC,Unenclosed,397,20,45,Application Review Completed,07/11/2019,04/15/2021,,02/12/2019,Ready For Review,02/12/2019,Approved,02/14/2019,,,Recommend Approval,04/17/2019,Recommendation Issued,04/17/2019,SWC Public Hearing,04/03/2019,Review Period Expired,05/08/2019,Approved,07/11/2019,Issued,07/11/2019
2030898-DCA,Inactive,ZEP LLC,ZUCCHERO E POMODORI,1435,2ND AVE,NEW YORK,NY,10021,Unenclosed,114,6,12,50043112,40.770679540308514,-73.95721818547922,108,4,http://www.cb8m.com/,2781-2020-RSWC,Unenclosed,114,6,12,Pending Review,04/02/2020,06/07/2020,03/07/2020,02/06/2020,Ready For Review,02/06/2020,Issued Temp Op Letter,02/06/2020,Pending Review,02/06/2020,Pending Review,02/06/2020,Pending Review,,SWC Public Hearing,03/25/2020,Pending Review,,Pending Review,,Pending Review,
0970343-DCA,Inactive,C.S.L.L. REST. CORP.,EJ'S LUNCHEONETTE,1271,3RD AVE,NEW YORK,NY,10021,Enclosed,380,12,24,40393378,40.77044170020885,-73.95986466403329,108,4,http://www.cb8m.com/,9093-2018-RSWC,Enclosed,380,12,24,Pending Review,06/26/2019,11/15/2019,11/15/2019,06/04/2018,Ready For Review,06/04/2018,Issued Temp Op Letter,06/04/2018,Pending Review,06/04/2018,Pending Review,06/04/2018,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
